track_id,danceability,energy,valence,acousticness,instrumentalness,liveness,speechiness,tempo,key,mode,loudness,time_signature
4Wr14AISsCuBGdkA6rids4,0.826,0.406,0.939,0.00719,0.731,0.0725,0.0317,100.278,0.0,0.0,-14.153,4.0
5sdb5pMhcK44SSLsj1moUh,0.775,0.872,0.379,0.033,0.0579,0.298,0.0469,122.994,6.0,1.0,-4.194,4.0
734dv5bToSYHk3yvN4t6F4,0.7,0.722,0.408,0.316,0.00355,0.104,0.0384,123.986,6.0,0.0,-4.728,4.0
7yCm5uEZcQ6uzt9E5Py6IR,0.607,0.724,0.414,0.00392,0.0,0.0712,0.0517,130.008,11.0,0.0,-4.313,4.0
2Mik4RyMTMGXscX9QGiDoX,0.587,0.968,0.845,0.000869,0.000606,0.329,0.0527,99.231,11.0,1.0,-9.393,4.0
0D9uT7MkZeaxOq6ka9QoHC,0.771,0.691,0.409,0.0346,1.69e-06,0.249,0.0909,126.009,5.0,0.0,-3.885,4.0
0bS8xXUFf2TIFzPOfCjFai,0.573,0.923,0.536,0.0144,0.00473,0.125,0.0393,81.107,9.0,1.0,-3.443,4.0
0PCGfA36HrVPmsBZJ57zOU,0.523,0.689,0.547,0.228,0.0,0.109,0.027,84.09,10.0,1.0,-6.58,4.0
0g1BxXBhdbhImlgjJoIGal,0.629,0.618,0.644,0.0245,0.0,0.0938,0.0918,92.071,5.0,0.0,-5.51,4.0
0IrrQTPGrIw3sn3doKPM02,0.644,0.889,0.393,0.328,4.81e-06,0.164,0.14,116.053,0.0,1.0,-7.491,4.0
53968oKecrFxkErocab2Al,0.197,0.629,0.221,0.0165,0.279,0.125,0.03,79.495,11.0,1.0,-9.291,4.0
0xRDqhYsCW6F9LM4s7gY5z,0.708,0.805,0.776,0.0472,0.0,0.0867,0.0612,133.419,5.0,1.0,-9.103,4.0
6EbduYTr62sSzvl36wWiFM,0.631,0.796,0.596,0.000245,0.0115,0.38,0.0401,92.469,1.0,1.0,-5.35,4.0
6jXFwTXcjdAm2ZW41d7GNR,0.326,0.867,0.807,0.00707,3.27e-06,0.349,0.0447,172.698,11.0,0.0,-4.99,4.0
3eGmv9sxK60p8XIBLhBtC0,0.702,0.676,0.65,0.0335,0.0,0.102,0.0526,103.057,0.0,1.0,-6.679,4.0
2OqCyO684ShnEOqFQieN3Z,0.298,0.815,0.113,0.0613,0.00136,0.108,0.0438,152.155,11.0,0.0,-7.004,4.0
4kWO6O1BUXcZmaxitpVUwp,0.747,0.834,0.687,0.374,0.0,0.0586,0.045,128.005,3.0,0.0,-2.867,4.0
3v8vsQfMQio7ohYqFrEsaZ,0.661,0.911,0.919,0.0557,5.68e-06,0.349,0.0417,117.147,4.0,1.0,-6.571,4.0
1PgYN6hOBCpnftBXE1dCux,0.389,0.333,0.343,0.731,0.0,0.267,0.0262,84.257,4.0,1.0,-8.121,3.0
2pxxVkNhrRST8fpgA12ru8,0.445,0.823,0.487,0.00163,0.0,0.43,0.0302,85.935,0.0,1.0,-5.415,4.0
5lQKRR3MdJLtAwNBiT8Cq0,0.669,0.673,0.867,0.203,0.0271,0.164,0.0248,132.68,7.0,1.0,-9.754,4.0
2jpDwcQ5z7P3mYjXEtGjUe,0.61,0.967,0.457,0.103,9.97e-05,0.78,0.121,126.032,9.0,0.0,-5.82,4.0
6WnKYxScQLOSuz5FsPo6Vd,0.76,0.564,0.912,0.187,4.53e-05,0.101,0.0248,90.735,9.0,1.0,-10.237,4.0
4t0UsYzmmmZRMTWn77jiGF,0.811,0.833,0.567,0.014,2.06e-05,0.0769,0.153,120.258,5.0,1.0,-4.259,4.0
4EnkwZd0UJAuHpNMMemQaA,0.481,0.865,0.241,0.0204,1.24e-06,0.17,0.0283,92.086,7.0,1.0,-5.498,4.0
4zVyMSnXjxM734u4SQTqVx,0.445,0.49,0.342,0.301,1.43e-06,0.0964,0.0264,93.611,0.0,1.0,-8.809,4.0
5uw9UIOXj6R8pOwXte8F5h,0.63,0.688,0.893,0.124,4.78e-05,0.158,0.0266,124.825,2.0,1.0,-9.816,4.0
1KxnWLIsj61EWmZbH2A7KV,0.796,0.258,0.713,0.779,1.56e-05,0.165,0.056,112.356,3.0,1.0,-13.163,4.0
6fsSZbNL7XP9gf1kJ2l155,0.476,0.677,0.691,0.211,0.0,0.0601,0.0365,170.879,0.0,1.0,-11.175,4.0
2ADU49RKktDsdPj0vKqJ6j,0.833,0.683,0.916,0.127,0.000157,0.101,0.0778,126.184,4.0,0.0,-5.44,4.0
4eM7bZnwoRQbVXktBxwlXa,0.531,0.848,0.776,0.0281,0.571,0.114,0.0384,144.385,0.0,1.0,-6.438,4.0
23fecagpmaDqzJzf0nDWRS,0.742,0.847,0.602,0.00573,0.0,0.196,0.0392,129.048,8.0,1.0,-3.995,4.0
3oQomOPRNQ5NVFUmLJHbAV,0.671,0.153,0.658,0.912,5.53e-05,0.0771,0.0404,85.6,0.0,1.0,-13.569,4.0
35Nxvpb2sYmh4w9mZmiqOB,0.4,0.179,0.473,0.871,0.0,0.141,0.0281,102.159,5.0,1.0,-8.315,4.0
3gsCAGsWr6pUm1Vy7CPPob,0.476,0.381,0.33,0.727,0.0,0.0614,0.0342,121.948,5.0,0.0,-10.238,4.0
79s3pSe1u6ggQBEwVPm58Z,0.569,0.722,0.965,0.225,0.0,0.108,0.0393,142.736,0.0,1.0,-8.914,4.0
05cDiyB11m5M25cDsJYEMS,0.458,0.765,0.33,0.0551,0.0,0.0593,0.205,159.948,11.0,1.0,-5.002,4.0
1w0JL6vJdl82xqyRW30HrK,0.581,0.747,0.514,0.0365,1.69e-06,0.193,0.0283,146.301,7.0,1.0,-6.682,4.0
3ndKgw7LvKO7zIk1rgOQJ2,0.638,0.869,0.851,0.082,0.000995,0.517,0.0308,116.288,0.0,1.0,-4.867,4.0
51wrmElSLxFzc0vSQPeTxs,0.709,0.516,0.465,0.557,0.0,0.0992,0.0615,87.992,7.0,1.0,-7.468,4.0
1znPMY3zq78mVuTAmOA9O7,0.553,0.362,0.158,0.0458,6.01e-06,0.075,0.0263,142.352,4.0,0.0,-11.218,3.0
0ddj5KtNqJ75lOJzgZNFFc,0.581,0.774,0.359,0.000334,0.0171,0.109,0.0399,127.952,9.0,1.0,-6.547,4.0
0F2rLjrLIE4LzZXxUzhOx2,0.631,0.849,0.332,0.0728,0.0,0.122,0.0353,119.991,9.0,0.0,-4.391,4.0
1w2b6f5Cgwy8ZmKdHUBSiW,0.624,0.853,0.608,0.336,0.000131,0.17,0.0517,94.66,4.0,1.0,-3.889,4.0
6ZLGthToczpvnL5Eoy6yrY,0.631,0.664,0.407,0.0498,0.00042,0.0696,0.0242,100.618,6.0,1.0,-9.197,4.0
1fr92Vupmcs2vgLMFVQ7rd,0.6,0.796,0.75,0.000109,5.2e-05,0.484,0.0275,105.991,2.0,1.0,-4.481,4.0
01gDLZsi0j5fWC28FLPNO8,0.584,0.975,0.876,0.141,0.501,0.101,0.0651,138.341,11.0,0.0,-6.534,4.0
4rV3AYCf4BBBCkIpyLPwUP,0.751,0.467,0.568,0.173,0.0,0.217,0.036,98.783,9.0,1.0,-13.652,4.0
4YyuwoqVL9qudymoZ6n69O,0.596,0.541,0.179,0.117,0.0,0.0942,0.0251,139.821,1.0,1.0,-6.689,4.0
0PsGiTiLXmSpotcvpe5AsN,0.298,0.824,0.393,0.357,6.57e-06,0.471,0.0731,187.284,0.0,1.0,-12.773,4.0
0bNKoOshkbM0HmS3KXeM89,0.571,0.714,0.741,0.08,0.0,0.478,0.0303,122.955,11.0,1.0,-5.005,4.0
5ehVOC0zSdwWqyZlhomJSi,0.542,0.324,0.421,0.566,2.27e-06,0.0876,0.0329,121.802,0.0,1.0,-14.07,4.0
4OtJkWJtjWcxeGdVEwc6JZ,0.737,0.837,0.896,0.0128,0.191,0.0568,0.0482,122.074,8.0,0.0,-8.689,4.0
6ksRossV4vKsXntCCZbhaM,0.589,0.613,0.19,0.568,0.0,0.0675,0.0327,114.853,0.0,1.0,-5.034,4.0
4CDoeHIz44HzXq3j6LkZq6,0.322,0.947,0.269,0.00846,3.95e-06,0.238,0.12,189.994,4.0,0.0,-3.173,4.0
31QuJZfFiMk1uOawow8ejS,0.712,0.936,0.917,0.177,0.000837,0.0443,0.0364,118.425,2.0,1.0,-4.246,4.0
3oI95Uihdvu7uCiirC1DQA,0.467,0.371,0.478,0.659,6.67e-05,0.756,0.0322,93.681,11.0,1.0,-12.514,3.0
2KeAqVOxKLU4XyPLcHTL2h,0.794,0.595,0.681,0.000496,0.121,0.353,0.0715,123.008,9.0,0.0,-9.125,4.0
2eSJflipjhSKLExuSwuFrO,0.829,0.688,0.869,0.0142,2.05e-06,0.0461,0.0978,93.857,8.0,1.0,-7.652,4.0
7zRmGvtSy36Jr19U5OInJT,0.66,0.557,0.788,0.158,0.0,0.543,0.03,110.743,1.0,1.0,-9.597,4.0
2nvC4i2aMo4CzRjRflysah,0.424,0.588,0.193,0.0553,4.95e-06,0.298,0.0278,144.636,9.0,1.0,-5.455,4.0
2SVW5774QbmEjWfbHOEnz3,0.778,0.307,0.699,0.892,0.000287,0.0985,0.0341,92.299,10.0,1.0,-9.356,4.0
3jnvoZjYSccaivu3hz2aOD,0.593,0.704,0.255,0.202,0.0,0.0997,0.139,130.044,9.0,0.0,-7.041,4.0
4qGBF3l5Es0EKp0fasrpNc,0.711,0.754,0.876,0.00304,4.48e-05,0.485,0.216,119.992,8.0,1.0,-3.523,4.0
7ohnowZCOV55QfU5Ifn5Kr,0.435,0.95,0.658,0.163,0.658,0.0832,0.107,129.017,0.0,1.0,-7.006,4.0
5oWQhRi8yOgtSpbEPopz7g,0.394,0.602,0.633,0.513,0.00175,0.144,0.0437,127.766,2.0,1.0,-12.39,4.0
0S9VTVfhfH8QnvQCd6DSMh,0.802,0.427,0.949,0.761,0.0,0.132,0.104,128.736,9.0,1.0,-14.044,4.0
15ADURMdkO25JGD5mIcodM,0.646,0.362,0.387,0.724,0.0,0.134,0.0312,142.46,5.0,1.0,-11.954,3.0
4WY3HyGXsWqjFRCVD6gnTe,0.655,0.488,0.791,0.0825,1.16e-06,0.221,0.22,91.025,1.0,1.0,-9.17,4.0
5hGSM1NIumwLgI0Y97X9xB,0.743,0.841,0.814,0.0156,0.0,0.133,0.0391,100.003,0.0,1.0,-5.189,4.0
1riTgBBgmCdrm169m2CFzO,0.694,0.804,0.516,0.187,0.000304,0.273,0.0557,120.042,11.0,0.0,-8.784,4.0
2q7525kRHfkZnCpQNDxJf1,0.511,0.864,0.658,0.00322,0.00184,0.0826,0.0424,200.029,1.0,1.0,-4.357,4.0
28rzHxVgXXcYtmlfxyPMvm,0.62,0.728,0.755,0.674,6.37e-05,0.126,0.0617,135.278,3.0,0.0,-10.069,4.0
4jUuqKRr1fB4c1RvU6syls,0.755,0.832,0.888,0.317,1.9e-05,0.219,0.0462,95.044,11.0,1.0,-4.869,4.0
6B4bbxgcToDVMkw92Oj356,0.578,0.519,0.638,0.425,0.0,0.141,0.0297,184.358,5.0,1.0,-11.897,3.0
26AYR77170U49cMcXB7aRV,0.411,0.962,0.622,0.103,0.0,0.529,0.0917,173.143,4.0,1.0,-5.952,4.0
4UE8T2GKceEaNhn5ORTkyo,0.519,0.874,0.572,0.0524,0.0,0.243,0.034,96.072,5.0,1.0,-5.122,4.0
6qF3qHvzEmh7bkdBatxQuS,0.612,0.837,0.749,0.436,0.0,0.337,0.0609,126.783,6.0,1.0,-8.504,4.0
6C5YJu3CEIVSrKUr3ZQPcq,0.623,0.14,0.574,0.922,0.000171,0.155,0.0341,130.884,10.0,1.0,-19.324,4.0
5TYv5CM1NEFVi2t6QPDjtW,0.85,0.852,0.766,0.22,1.49e-06,0.0681,0.0601,110.979,7.0,0.0,-3.855,4.0
55h7vJchibLdUkxdlX3fK7,0.874,0.692,0.937,0.0412,7.24e-05,0.324,0.0431,116.017,5.0,0.0,-5.28,4.0
0u9rjPUcYJvAbm2lJJxffT,0.739,0.723,0.473,0.325,0.0,0.0733,0.0772,89.897,9.0,1.0,-6.19,4.0
2BVFLo6PlycBOOer2MmGi3,0.512,0.916,0.363,0.0231,0.0,0.095,0.284,85.873,5.0,0.0,-3.715,4.0
6xSsJNkReuJzerqcIlBzBi,0.739,0.616,0.341,0.0808,0.0,0.0759,0.0621,129.016,8.0,1.0,-7.246,4.0
3LQde40NABYOH14hWse0Yi,0.646,0.839,0.834,0.0833,0.0,0.315,0.0332,109.854,2.0,1.0,-8.178,4.0
1erDNx55IWAE9OYuBTRYgc,0.383,0.637,0.0827,0.0722,0.0,0.368,0.0703,177.913,3.0,1.0,-6.993,4.0
0zkiQH567SDLqfWNBaU3hv,0.808,0.915,0.647,0.0136,9.03e-06,0.0788,0.233,127.984,0.0,1.0,-3.277,4.0
6lXU19ivffGmhE9a3HMPH7,0.769,0.873,0.824,0.0182,3.94e-05,0.0456,0.106,124.844,11.0,0.0,-5.234,4.0
2JZKXgq5zsokN01KWyiY6n,0.574,0.512,0.512,0.234,0.0,0.0946,0.0503,76.899,5.0,0.0,-6.664,4.0
36gPq8WG7tDxrblyGVUCiT,0.589,0.85,0.813,0.0606,0.779,0.274,0.0343,130.318,2.0,1.0,-6.143,4.0
2eSj0HHwB9aHJQ7zFOu90G,0.44,0.196,0.333,0.804,8.95e-06,0.179,0.0272,85.776,2.0,1.0,-17.375,4.0
0hLOdmtyc64hpej3kfaV1F,0.519,0.784,0.558,0.0741,0.000942,0.198,0.0323,119.405,5.0,1.0,-8.68,4.0
3H7ihDc1dqLriiWXwsc2po,0.789,0.72,0.664,0.223,0.0,0.129,0.218,122.031,8.0,0.0,-5.652,4.0
1HObBPACB4IZFuB2bVOPeQ,0.372,0.86,0.544,0.0501,4.69e-06,0.369,0.0435,203.648,2.0,0.0,-3.401,4.0
7EfCJIUryOFgdBEXDCfcmG,0.728,0.708,0.964,0.0518,2.34e-06,0.147,0.0532,129.988,10.0,1.0,-14.01,4.0
1qbRBE3P3feRkXcWkO0u97,0.747,0.696,0.674,0.0409,0.0,0.181,0.0631,119.954,0.0,0.0,-14.737,4.0
0iji1rGXWEbJRumLdIpgGt,0.514,0.704,0.386,0.0515,0.00219,0.228,0.0261,76.975,2.0,1.0,-4.724,4.0
7bsEgxdswhGfqGspJp4vBd,0.258,0.501,0.491,0.518,2.26e-06,0.107,0.0455,186.778,8.0,1.0,-5.309,3.0
7nZGbjwTis0dJGaupJo1Pb,0.55,0.938,0.433,0.00171,2.18e-05,0.555,0.0522,133.99,11.0,0.0,-3.556,4.0
7lzWxlYqqHhtPQ1WUNmyYB,0.674,0.732,0.767,0.308,2.47e-05,0.0517,0.0496,123.55,4.0,1.0,-5.726,4.0
77W6VUoJdasCQgjc5DW19q,0.738,0.875,0.538,0.000673,0.000556,0.285,0.127,114.962,7.0,1.0,-3.141,4.0
1IbElKiARztcn0HvvKP28Z,0.527,0.702,0.611,0.524,1.43e-05,0.0833,0.177,170.565,1.0,1.0,-9.271,4.0
66f0rfiEAjfM7mqhp7Gyy1,0.695,0.826,0.797,0.363,0.00391,0.113,0.03,138.677,6.0,0.0,-5.298,4.0
1ATiocRsFUbrnEFhb5Y4y9,0.707,0.549,0.974,0.763,5.88e-05,0.121,0.0356,134.563,7.0,1.0,-15.712,4.0
1ODvWtPXDX84saex9CwzqS,0.603,0.736,0.936,0.13,0.0,0.0445,0.0853,125.169,2.0,1.0,-11.212,4.0
50PWlIBU7PlGGwzgN8TiFJ,0.668,0.449,0.154,0.477,0.0,0.107,0.0451,129.889,0.0,1.0,-7.897,4.0
4R6LAvOMzkTJcFbSOmmEh9,0.533,0.638,0.937,0.202,0.0,0.0729,0.0341,156.663,4.0,1.0,-7.13,4.0
34wBwGT1Jhr8JUkJDcFGvk,0.592,0.571,0.879,0.372,0.0,0.408,0.0357,129.272,7.0,1.0,-8.406,4.0
4tfUdNH8JBzWRmB2vMSfFg,0.652,0.545,0.368,0.142,0.0,0.0806,0.0474,88.032,9.0,1.0,-9.86,4.0
46n2EGFnPC3tzWCN1Aqe26,0.55,0.587,0.466,0.354,0.0,0.128,0.0329,165.975,2.0,1.0,-6.279,4.0
6ZOBP3NvffbU4SZcrnt1k6,0.545,0.865,0.543,0.00664,1.1e-05,0.168,0.0286,99.005,11.0,0.0,-5.708,4.0
5MTqczrMNkxZbFghiopgHL,0.663,0.777,0.758,0.277,0.0,0.0466,0.109,92.681,11.0,0.0,-4.954,4.0
69YyPU1oElukhL5jgMi2wA,0.706,0.719,0.495,0.00706,0.0,0.0377,0.0573,126.112,2.0,1.0,-4.239,4.0
72FdcAg79So8xaAHs2mbrB,0.701,0.781,0.459,0.0908,1.75e-06,0.358,0.134,86.006,5.0,1.0,-8.493,4.0
6lvsJDZ7336YmpBzcNGhbe,0.52,0.513,0.17,0.281,0.0,0.0976,0.0256,77.903,7.0,1.0,-7.208,4.0
7jyvUW9Zny8tt0yHP0TX8R,0.855,0.658,0.944,0.0106,0.0001,0.0305,0.0978,114.994,0.0,1.0,-5.767,4.0
4HlFJV71xXKIGcU3kRyttv,0.673,0.886,0.795,0.185,0.0,0.0826,0.0431,97.012,1.0,0.0,-4.44,4.0
0WdJC0q7wanEYkjNctwSQc,0.561,0.388,0.153,0.407,6.47e-06,0.156,0.0448,83.997,10.0,1.0,-12.535,4.0
7fFCnttacpotkyhTOxKv14,0.775,0.729,0.895,0.0303,0.00247,0.0361,0.162,104.719,1.0,0.0,-4.229,4.0
3PGAgwFWnFCisvjb3rLyuh,0.482,0.883,0.594,0.0891,0.00422,0.266,0.0754,80.687,4.0,1.0,-3.348,4.0
5Y2n6pW4Vqr4Mzkd9V4Uk8,0.526,0.822,0.0382,0.0324,6.18e-06,0.143,0.0493,134.991,6.0,0.0,-5.137,4.0
5tUEIByLWg1sYWajZ2x5zx,0.685,0.696,0.96,0.466,0.0,0.195,0.0364,126.019,10.0,1.0,-8.137,4.0
1zDER0tdPIScu7PLau1zB8,0.577,0.925,0.831,0.0336,0.929,0.538,0.0476,110.02,5.0,0.0,-4.868,4.0
45PF1Y3RcW5MK0jxWvhc4D,0.916,0.552,0.349,0.344,0.000722,0.0566,0.0546,118.981,3.0,0.0,-5.051,4.0
7EXgO1bRnEArE58rtrgMWB,0.583,0.855,0.696,0.102,0.0173,0.262,0.0333,128.181,0.0,1.0,-7.213,4.0
5ChkMS8OtdzJeqyybCc9R5,0.92,0.654,0.847,0.0236,0.0153,0.036,0.0401,117.046,11.0,0.0,-3.051,4.0
1O0BTayCdWgQYAYYUynSpe,0.648,0.936,0.856,0.0981,2.24e-05,0.0712,0.0797,103.272,7.0,1.0,-5.968,4.0
0B3x40yF0GalVYyje2jMLG,0.79,0.758,0.901,0.0671,3.72e-05,0.0452,0.0557,107.98,5.0,0.0,-5.982,4.0
6wZI4mdT8JwXgkGURnBQiq,0.485,0.723,0.541,0.541,1.12e-06,0.075,0.0317,167.845,10.0,1.0,-6.565,4.0
6y0Etr2KJr0sdcEp7ajoUK,0.633,0.921,0.925,0.0261,0.00102,0.309,0.0495,119.865,11.0,0.0,-7.719,4.0
672pbi6q4UuyJYIuThNsq3,0.667,0.687,0.592,0.28,0.0,0.221,0.0393,95.992,10.0,1.0,-3.541,4.0
3Bh370SaZZ0BPHKKOqvAgy,0.59,0.64,0.824,0.336,7.77e-05,0.0545,0.0287,121.84,0.0,1.0,-4.174,4.0
2gkyOTZQJ7mWf32KK0zEXc,0.828,0.735,0.835,0.323,0.000893,0.159,0.0636,121.094,2.0,1.0,-4.929,4.0
3hfy2qoO5wHVpgHw28Pd03,0.453,0.887,0.83,0.00331,0.00645,0.0899,0.343,152.832,9.0,1.0,-7.133,4.0
4VgEM12OeaN3GyBV487Me7,0.552,0.89,0.716,0.000143,0.0,0.888,0.0342,146.525,8.0,1.0,-3.409,4.0
1oGJKk5O0692N3n2mYu2wv,0.528,0.933,0.49,0.00112,0.0379,0.432,0.0382,144.031,6.0,0.0,-6.275,4.0
2tyW1uBUnYMKAFEfKDKi9B,0.559,0.687,0.854,0.0591,3.59e-05,0.0896,0.0311,122.666,0.0,1.0,-10.912,4.0
0dAFQEbrg5ge3Qm37Vocdv,0.552,0.672,0.835,0.26,1.04e-05,0.142,0.0376,129.115,2.0,1.0,-8.823,4.0
6iXQrhhgBisdfvS34EMTZ3,0.308,0.464,0.318,0.418,2.49e-06,0.143,0.0279,103.734,10.0,1.0,-9.032,4.0
2tQT99n74yfiWeRpj9rnyF,0.621,0.629,0.943,0.13,0.000282,0.0637,0.0394,143.344,0.0,1.0,-11.264,4.0
1yeUF5CgjLXd3yPPSgrrYn,0.602,0.454,0.816,0.0461,5.85e-06,0.327,0.0315,97.955,4.0,1.0,-14.507,4.0
4WrwO9Un3ji5wnNySDGHwQ,0.589,0.641,0.795,0.427,0.0,0.0558,0.0313,204.003,8.0,1.0,-5.533,4.0
6LCbPOnvjxSaRnNBKH1JII,0.829,0.86,0.669,0.085,0.0,0.0412,0.0845,107.91,10.0,0.0,-6.381,4.0
7a3y3gJtRWXugcxgi8TPNW,0.869,0.776,0.771,0.175,1.08e-06,0.165,0.225,96.905,1.0,0.0,-6.918,4.0
4baNC6PNq37xOVRqoZcNY5,0.387,0.534,0.372,0.586,0.00084,0.607,0.0331,92.475,11.0,0.0,-11.809,4.0
06KyNuuMOX1ROXRhj787tj,0.728,0.563,0.352,0.621,0.0,0.179,0.134,100.017,1.0,0.0,-8.053,4.0
4s4r3ItsNHGJ1K8pHC2Dv1,0.822,0.863,0.961,0.0332,0.0229,0.142,0.0811,150.116,7.0,1.0,-5.327,4.0
4yPl1mK1oluIrCwI4HInPR,0.749,0.53,0.966,0.195,3.53e-05,0.0748,0.0326,121.395,9.0,1.0,-12.94,4.0
2TIlqbIneP0ZY1O0EzYLlc,0.501,0.405,0.447,0.751,0.0,0.105,0.032,109.889,1.0,1.0,-5.679,4.0
1DqdF42leyFIzqNDv9CjId,0.754,0.804,0.818,0.00332,0.0,0.0329,0.0853,119.968,4.0,1.0,-3.177,4.0
3LQPTJEqOfljGBxmpgUnoC,0.55,0.726,0.37,0.146,0.00608,0.428,0.0516,92.697,2.0,1.0,-8.51,4.0
1sxUaLi0G2vB7dl4ogtCxH,0.728,0.94,0.967,0.0814,0.000162,0.109,0.0368,113.76,4.0,1.0,-5.034,4.0
4sj8qFcEDnRPNv3tBbUVUf,0.303,0.555,0.447,0.388,1.16e-06,0.468,0.0482,67.322,0.0,0.0,-9.259,4.0
59dGGhAN6dwccCk3STVMR5,0.461,0.948,0.751,0.0317,0.000269,0.508,0.129,90.364,9.0,1.0,-4.615,4.0
1GqlvSEtMx5xbGptxOTTyk,0.419,0.677,0.684,0.00101,9.99e-05,0.211,0.0343,127.678,4.0,1.0,-6.183,4.0
22c2pt75xtnDddA5Zlm0yy,0.73,0.862,0.77,0.0398,0.0,0.0818,0.0313,104.018,11.0,1.0,-5.876,4.0
39dccfOy2CAYQ8laaW0oIc,0.411,0.89,0.919,0.0059,0.0,0.627,0.138,199.385,7.0,1.0,-3.442,4.0
4bHsxqR3GMrXTxEPLuK5ue,0.5,0.748,0.514,0.127,0.0,0.447,0.0363,118.852,4.0,1.0,-9.072,4.0
6eUncuJutsFi9BGO1JaBHh,0.897,0.634,0.506,0.00413,0.0,0.0686,0.161,112.048,4.0,0.0,-6.264,4.0
0sf12qNH5qcw8qpgymFOqD,0.512,0.796,0.344,0.00147,0.000209,0.0938,0.0645,171.014,1.0,1.0,-4.075,4.0
57yeWyaoeTt26p0dlEZukQ,0.579,0.946,0.588,0.00225,0.00412,0.0966,0.0482,126.088,11.0,0.0,-3.85,4.0
2vDT1uU6hZgdp3PbWGr0Xy,0.765,0.473,0.34,0.287,0.0,0.391,0.0514,119.992,10.0,1.0,-5.829,4.0
3vZO25GdYuqFrR1kzZADnp,0.544,0.428,0.524,0.245,0.0,0.0899,0.514,89.129,10.0,0.0,-13.392,4.0
0DnnyQXxtuRzVABEzjW9WP,0.563,0.801,0.813,0.672,0.0453,0.134,0.0322,151.954,9.0,1.0,-6.273,4.0
7LI1qAsZiRaIpSA7FaWLXa,0.6,0.79,0.345,0.026,0.0,0.0959,0.0365,115.063,5.0,1.0,-5.466,4.0
70eFcWOvlMObDhURTqT4Fv,0.64,0.647,0.546,0.124,0.0,0.0801,0.186,92.979,5.0,0.0,-8.114,4.0
7fGwROu7fgPGy0Ru8Q5nBJ,0.556,0.616,0.286,0.242,0.00137,0.148,0.0275,90.759,0.0,1.0,-5.76,4.0
7BqBn9nzAq8spo5e7cZ0dJ,0.635,0.841,0.424,0.0134,0.0,0.0622,0.0422,109.021,5.0,1.0,-5.379,4.0
7LF0YY1gON8rBECsyEs0Wb,0.567,0.821,0.895,0.418,0.0,0.108,0.0371,150.106,6.0,1.0,-5.894,4.0
6urCAbunOQI4bLhmGpX7iS,0.52,0.709,0.536,0.247,1.78e-05,0.18,0.0352,76.039,5.0,0.0,-7.125,4.0
3asFGFY3uLjMDmML1p0tYm,0.339,0.931,0.467,0.0015,0.000142,0.425,0.062,112.545,5.0,0.0,-3.425,4.0
4oivs3WWV3XwAWESvPk5eG,0.696,0.854,0.912,0.0217,0.0,0.0393,0.0326,130.6,11.0,1.0,-6.719,4.0
4qbLOU1T7xgTH87eUSkvJ1,0.661,0.917,0.893,0.565,0.00202,0.134,0.0375,105.289,4.0,0.0,-6.329,4.0
2gn0n3dnSPeMVycXBIL4yO,0.592,0.611,0.537,0.102,0.0,0.135,0.526,139.566,9.0,1.0,-8.381,4.0
3oAWTk92mZBxKBOKf8mR5v,0.714,0.886,0.954,0.116,0.184,0.18,0.0554,156.351,11.0,0.0,-8.629,4.0
1zaaaGPDU60KYY60M4JVl2,0.76,0.718,0.419,0.0817,0.0,0.0903,0.0476,100.01,5.0,0.0,-4.443,4.0
3lgekJA82cb8nsnQ0juPPP,0.334,0.411,0.256,0.913,0.606,0.121,0.0338,104.814,10.0,1.0,-7.996,5.0
7Fw5i56my24ZBnGS7hFX2n,0.681,0.71,0.591,0.0749,0.0,0.266,0.0411,127.442,9.0,1.0,-6.488,4.0
44zMDRTlT2foBBiumPmdWR,0.445,0.59,0.645,0.488,0.000508,0.0963,0.0298,114.761,9.0,1.0,-7.04,4.0
6cFZ4PLC19taNlpl9pbGMf,0.497,0.693,0.358,0.19,0.0,0.215,0.0565,111.539,8.0,1.0,-7.024,3.0
5BmagRD7Thki6O1zZwbxBy,0.251,0.954,0.264,0.000674,0.000132,0.0975,0.0691,191.059,6.0,1.0,-2.879,4.0
5yFSF6qQA1rcLsQRnBsZgb,0.658,0.678,0.662,0.303,0.0,0.361,0.058,97.976,1.0,1.0,-4.407,4.0
3dFAXD9FtN2gmoZToyoJl2,0.622,0.627,0.55,0.119,0.0,0.185,0.0441,105.937,9.0,1.0,-14.456,4.0
7gEpTMp9MQc1uJwivtL37R,0.661,0.557,0.957,0.262,0.0,0.0557,0.049,125.445,4.0,1.0,-8.244,4.0
77loZpT5Y5PRP1S451P9Yz,0.474,0.671,0.0682,0.0129,0.0,0.159,0.0289,82.94,4.0,1.0,-4.649,4.0
2E1X9CKQruwLgB9m8SY7Lm,0.787,0.316,0.738,0.365,0.0,0.0845,0.0388,147.521,2.0,1.0,-7.556,4.0
1ynmMEK1fkyiZ6Z6F3ThEt,0.653,0.677,0.888,0.249,0.0,0.403,0.0396,114.374,0.0,1.0,-12.244,4.0
0B8B8cVRFIG1yznoQe7c9s,0.626,0.717,0.56,0.017,0.0,0.261,0.0375,105.039,8.0,0.0,-5.751,4.0
4AEObGzm9VUNJ3IDgD9TH3,0.611,0.947,0.564,0.0282,0.0,0.303,0.0558,105.94,4.0,0.0,-1.538,4.0
